date,FB,GOOGL,AMZN,DELL,IBM,INTC,AAPL,MSFT,CSCO,ORCL,NVDA,VMW,HPQ,AMD,TSM,TXN,QCOM
2017-12-21,177.45,1070.85,1174.76,,143.2746,45.3249,171.685,83.6876,37.1062,46.3483,195.1436,105.6432,20.5617,10.89,37.8807,100.6672,61.2274
2017-12-22,177.2,1068.86,1168.36,,144.2203,45.2667,171.685,83.6974,37.1254,46.4267,194.526,106.0751,20.5714,10.54,38.267,100.7252,61.5507
2017-12-26,175.99,1065.85,1176.76,,144.5324,44.6657,167.3293,83.5898,37.058,46.4954,196.6877,105.9672,20.5423,10.46,37.6104,100.7446,61.1419
2017-12-27,177.62,1060.2,1182.26,,144.8161,44.6948,167.3587,83.8932,37.1351,46.4463,196.4187,105.4687,20.581,10.53,37.7359,101.1121,61.3701
2017-12-28,177.92,1055.95,1186.1,,145.6767,44.8014,167.8296,83.903,37.164,46.5836,196.6479,105.178,20.4649,10.55,38.3732,101.3926,61.2179
2017-12-29,176.46,1053.4,1169.47,,145.0903,44.7433,166.0148,83.7268,36.8847,46.3483,192.7627,104.1063,20.3294,10.28,38.2863,101.0251,60.8756
2018-01-02,181.42,1073.21,1189.01,,145.8753,45.4121,168.9872,84.1281,37.424,45.7111,198.5904,105.7429,20.6294,10.98,39.6092,102.1181,61.9977
2018-01-03,184.67,1091.52,1204.2,,149.8851,43.8709,168.9578,84.5196,37.7225,46.7698,211.6604,108.019,20.6778,11.55,40.2754,104.8846,62.7013
2018-01-04,184.33,1095.76,1209.59,,152.9208,43.0664,169.7426,85.2635,37.8293,47.2306,212.7762,109.0242,20.8326,12.12,40.063,104.7492,62.7869
2018-01-05,186.85,1110.29,1229.14,,153.6679,43.3669,171.6751,86.3206,38.3532,47.5149,214.5793,109.0408,21.0455,11.88,40.9996,105.552,63.2053
2018-01-08,188.28,1114.21,1246.87,,154.5947,43.3669,171.0375,86.4087,38.751,48.0148,221.1541,108.7418,21.1326,12.28,40.9803,106.055,63.0151
2018-01-09,187.87,1112.79,1252.7,,154.9352,42.2812,171.0179,86.35,38.5084,48.2805,221.0943,107.3877,21.1035,11.82,40.7293,106.7805,62.0642
2018-01-10,187.84,1110.14,1254.33,,155.2661,41.1956,170.9786,85.9585,38.7219,48.0246,222.8277,107.3462,21.3358,11.96,39.8795,106.1131,62.0547
2018-01-11,187.77,1112.05,1276.68,,155.2851,42.0777,171.9498,86.213,38.9062,48.1723,223.2262,110.7106,21.6841,12.14,39.6188,107.0514,62.2164
2018-01-12,179.37,1130.65,1305.2,,154.2826,41.9129,173.7254,87.7007,39.6533,48.7234,222.1304,110.0959,22.1776,12.02,39.7733,109.0343,62.1688
2018-01-16,178.39,1130.7,1304.86,,154.9541,41.816,172.8425,86.4772,39.3331,48.8021,219.2713,109.7719,22.1389,11.91,40.7775,109.2278,64.8979
2018-01-17,177.6,1139.1,1295.0,,159.4935,43.0276,175.6972,88.2293,39.9735,49.4713,223.8638,112.4219,22.7001,12.18,41.6466,115.2638,64.6792
2018-01-18,179.8,1135.97,1293.32,,159.9379,43.1148,175.8542,88.1901,40.0705,49.4319,223.5848,112.6711,22.5356,12.47,43.0371,112.6037,64.7077
2018-01-19,181.29,1143.5,1294.58,,153.5544,43.4444,175.0694,88.0923,40.0608,49.7764,229.2332,113.0117,22.9323,12.59,43.1336,113.0099,64.6982
2018-01-22,185.37,1164.16,1327.31,,153.7719,44.3459,173.6371,89.6681,40.4198,49.9043,232.7996,113.5517,23.0775,12.65,44.7848,115.5346,65.2972
2018-01-23,189.35,1176.17,1362.54,,157.2238,44.6464,173.6764,89.952,40.8467,50.3078,237.9997,114.6067,23.0388,12.94,44.6882,115.9699,64.9834
2018-01-24,186.55,1171.29,1357.51,,156.3915,44.1132,170.91,89.8737,40.9146,50.6325,234.9015,113.8673,22.8936,12.71,43.7709,106.1131,64.6411
2018-01-25,187.48,1182.14,1377.95,,156.4861,43.9097,167.859,90.3729,40.6526,50.7802,235.4494,114.3325,22.5646,12.41,43.5488,106.5484,64.1086
2018-01-26,190.0,1187.56,1402.05,,158.2546,48.543,168.2514,92.0662,41.293,51.9119,242.4028,124.6086,23.1355,12.95,44.1475,109.9726,65.1641
2018-01-29,185.98,1186.48,1417.68,,157.7439,48.446,164.7689,91.9292,41.5743,51.1148,245.9094,103.882,23.0388,13.32,43.8385,108.9666,64.0135
2018-01-30,187.12,1177.37,1437.82,,154.7366,47.2926,163.7977,90.7742,40.9922,50.1503,241.7952,98.6402,22.6807,12.87,43.3364,106.8852,63.6997
2018-01-31,186.89,1182.22,1450.89,,154.8122,46.6625,164.249,92.9961,40.3033,50.7703,244.8634,102.8353,22.5646,13.74,43.7516,106.6712,64.8979
2018-02-01,193.09,1181.59,1390.0,,153.5828,46.1876,164.5923,92.262,40.4586,50.8097,239.5836,104.4303,22.5453,13.25,43.8868,107.07,63.5191
2018-02-02,190.28,1119.2,1429.95,,150.3958,44.7336,157.4506,89.8345,39.7115,49.3335,232.6302,101.9464,21.7518,12.45,42.9791,104.7161,62.8249
2018-02-05,181.26,1062.39,1390.0,,144.2487,43.1536,153.5168,86.1347,37.6255,47.3259,212.8857,96.6963,20.6004,11.57,41.4728,101.3605,58.6981
2018-02-06,185.31,1084.43,1442.84,,146.9061,43.827,159.9326,89.3941,38.9741,48.6151,224.7205,95.9985,20.7358,11.65,42.0908,102.9751,61.237
2018-02-07,180.18,1055.41,1416.78,,145.497,44.11,156.5089,87.7105,39.1391,48.0935,227.9282,93.7887,20.523,11.6,40.4396,99.1915,61.8455
2018-02-08,171.58,1007.71,1350.5,,140.9511,41.7191,152.2023,83.208,37.6158,46.0958,216.6912,90.1003,19.2748,11.22,38.9719,94.9896,59.3542
2018-02-09,176.11,1046.27,1339.6,,142.7848,42.8901,154.064,86.3108,38.3532,46.9716,231.1957,93.9798,19.4586,11.31,40.0437,97.7422,60.8471
2018-02-12,176.41,1054.56,1386.23,,144.5898,43.7489,160.2695,87.2407,39.3913,47.385,227.1611,96.8458,19.7489,11.68,41.0672,99.1525,62.4351
2018-02-13,173.15,1054.14,1414.51,,143.969,43.3879,161.875,87.9259,40.0026,47.7196,231.7436,99.7533,19.9134,11.78,40.9224,98.2188,62.4731
2018-02-14,179.52,1072.7,1451.05,,147.7986,44.2857,164.8596,89.3026,40.837,48.6643,240.5001,103.3587,20.6004,12.2,41.5693,99.8723,63.3194
2018-02-15,179.96,1091.36,1461.76,,148.9924,44.8126,170.3953,91.1219,42.7677,49.8354,245.5608,102.6941,20.7552,12.19,42.0232,101.7106,62.0737
2018-02-16,177.36,1095.5,1448.69,,149.1548,44.4613,169.8437,90.4728,43.0103,49.9043,242.9109,103.4667,20.7068,11.82,41.9845,101.6134,61.6648
2018-02-20,176.01,1103.59,1468.35,,148.1806,45.203,169.2724,91.1809,42.7483,49.0973,248.1309,102.6775,20.6971,12.02,42.2356,102.4109,60.8471
2018-02-21,177.91,1113.75,1482.92,,147.0346,44.8322,168.5041,89.9713,42.0207,48.6446,240.5898,102.1292,20.4843,11.72,41.4148,100.8255,60.2861
2018-02-22,178.99,1109.9,1485.34,,146.2897,44.6955,169.9127,90.2073,41.6617,48.8021,241.3772,104.0316,20.6971,11.84,40.932,101.0881,59.126
2018-02-23,183.29,1128.09,1500.0,,148.5244,46.579,172.8677,92.4986,42.6901,49.6976,245.1452,105.0201,21.4132,12.07,42.3901,104.1131,60.21
2018-02-26,184.93,1143.7,1521.95,,151.4468,47.9257,176.2856,93.8361,44.0096,50.357,245.7931,106.8809,22.7001,12.42,42.8826,106.6323,63.6902
2018-02-27,181.46,1117.51,1511.98,,149.5081,48.7064,175.7143,92.6363,43.6991,49.924,245.2748,107.0388,22.7581,12.53,42.1197,105.3775,63.6231
2018-02-28,178.32,1103.92,1512.45,,148.8205,48.1014,175.4484,92.2134,43.4469,49.8649,241.2277,109.4479,22.6324,12.11,41.859,105.3873,62.338
2018-03-01,175.94,1071.41,1493.45,,146.8914,46.6863,172.3752,91.3087,42.4961,48.9202,231.469,102.7273,22.5937,11.9,41.2507,103.617,62.2996
2018-03-02,176.62,1084.14,1500.25,,147.5408,47.7989,173.567,91.5054,42.7483,49.5205,235.7851,96.6464,22.8065,11.81,41.5307,105.2608,62.0886
2018-03-05,180.4,1094.76,1523.61,,149.8901,48.5503,174.1679,92.0856,43.1946,50.4751,234.898,98.2248,22.9226,11.91,41.9942,106.0292,61.3885
2018-03-06,179.78,1100.9,1537.64,,148.7154,49.4871,174.0201,91.7709,42.9715,50.6817,241.3872,100.1272,23.1742,11.76,42.0425,106.6906,59.5951
2018-03-07,183.71,1115.04,1545.0,,151.1985,50.0824,172.4047,92.3019,42.8842,50.8982,241.0682,103.2175,23.2613,12.24,42.6798,105.5915,59.9308
2018-03-08,182.34,1129.38,1551.86,,149.1834,49.5164,174.2861,92.8625,43.02,51.3017,240.4103,102.611,23.1742,11.97,42.2935,106.4961,59.2882
2018-03-09,185.23,1160.84,1578.89,,152.144,50.9314,177.2805,94.9375,44.0193,52.1284,244.5471,104.5383,23.8515,11.7,43.0564,108.4803,60.4487
2018-03-12,184.76,1165.93,1598.39,,153.0512,50.2776,178.9944,95.1636,44.194,52.0595,248.9629,105.6598,23.0581,11.52,43.6647,108.5776,60.2377
2018-03-13,181.88,1139.91,1588.18,,152.1535,50.5313,177.2706,92.8428,43.8156,51.7446,246.9195,103.0347,22.9893,11.64,43.4426,107.566,57.255
2018-03-14,184.19,1148.89,1591.0,,151.0075,50.6094,175.7636,92.2921,43.932,51.4887,247.9462,103.6328,22.853,11.36,43.5971,106.963,57.6578
2018-03-15,183.86,1150.61,1582.32,,152.4305,49.653,175.9704,92.6166,43.9805,51.5379,248.5443,104.2642,22.853,11.46,43.7516,106.7101,57.4373
2018-03-16,185.09,1134.42,1571.68,,153.0512,49.936,175.3499,93.0297,43.67,51.4395,249.6807,103.4002,22.8822,11.47,43.4233,106.963,58.1374
2018-03-19,172.56,1100.07,1544.93,,150.2721,49.6042,172.6707,91.3481,42.9521,51.1246,240.2309,104.3306,22.5805,11.43,43.066,104.9107,55.9795
2018-03-20,168.15,1095.8,1586.51,,149.1739,50.3069,172.6116,91.5841,43.0491,46.3024,248.7835,104.8041,22.6584,11.11,43.2881,106.4669,55.874
2018-03-21,169.39,1094.0,1581.86,,149.6418,50.3166,168.7011,90.9449,42.9909,46.2729,247.7668,103.3005,22.6584,11.26,43.1626,105.6693,54.4834
2018-03-22,164.89,1053.15,1544.92,,145.2487,49.6042,166.3174,88.2995,41.7878,45.1609,241.0782,101.4314,21.87,10.91,42.1873,101.059,53.3038
2018-03-23,159.39,1026.55,1495.56,,142.1927,48.1697,162.466,85.7328,41.1571,44.0784,232.2265,101.3982,21.2666,10.63,41.1155,98.5884,51.4624
2018-03-26,160.06,1054.09,1555.86,,146.4711,51.2144,170.1786,92.2233,42.7483,45.7415,243.6998,104.6961,21.6072,10.44,42.7474,103.6851,53.8312
2018-03-27,152.22,1006.94,1497.05,,145.0768,49.9556,165.8151,87.9848,41.4094,44.659,224.8003,102.4864,21.1887,10.0,41.8011,99.7556,52.5941
2018-03-28,153.03,1005.18,1431.42,,145.6594,48.4039,163.9829,87.9061,40.4198,44.2653,220.6436,99.6453,21.1108,9.81,41.2217,99.1234,52.4598
2018-03-29,159.79,1037.14,1447.34,,146.5285,50.8241,165.2635,89.7549,41.6132,45.0231,230.8509,100.7419,21.3347,10.05,42.2549,101.0492,53.1407
2018-04-02,155.39,1012.63,1371.99,,143.3196,47.7403,164.1799,87.0506,39.7891,44.2949,220.3446,100.0856,20.5755,9.53,41.0383,97.8978,51.6063
2018-04-03,156.11,1018.68,1392.05,,143.1095,48.5503,165.8643,88.2208,40.1481,44.1768,224.6308,99.5789,20.7507,9.55,41.9845,99.386,52.5365
2018-04-04,155.1,1029.71,1410.57,,147.1874,48.7845,169.036,90.7973,40.2948,44.7869,225.518,101.2071,20.9648,9.77,42.4287,101.3605,52.7379
2018-04-05,159.34,1032.64,1451.75,,147.1015,49.1651,170.2082,90.8465,40.9012,45.2298,220.6735,101.1905,20.9746,10.02,41.8301,99.4443,52.7859
2018-04-06,157.2,1009.95,1405.23,,143.7971,47.6134,165.8545,88.7322,39.8351,44.1177,213.5663,98.5654,20.2251,9.61,40.961,96.7404,50.9445
2018-04-09,157.93,1020.09,1406.08,,145.8217,48.3551,167.4994,89.2632,40.2655,44.1866,214.7226,100.0773,20.3322,9.53,41.5886,97.0808,51.2418
2018-04-10,165.04,1036.5,1436.22,,148.4003,50.0336,170.6514,91.3382,41.576,45.092,227.1827,101.1406,21.1692,9.98,42.0811,99.5611,52.5269
2018-04-11,166.32,1025.06,1427.05,,148.3716,49.8677,169.8536,90.3351,41.4978,44.8853,225.518,100.9247,21.0135,9.82,41.888,99.5416,52.7571
2018-04-12,163.87,1037.29,1448.5,,150.9597,51.4487,171.5281,92.0266,42.3878,45.151,233.8513,101.4729,21.3542,10.08,42.3418,101.3897,52.9393
2018-04-13,164.52,1036.04,1430.79,,149.6609,50.6094,172.1092,91.5349,42.0553,45.3479,230.7612,100.8,21.1887,9.93,41.1831,99.3665,53.4476
2018-04-16,164.83,1046.1,1441.5,,150.7878,51.1364,173.1829,92.6068,42.3487,45.506,230.7513,106.1333,21.2666,10.09,41.3955,100.6699,52.5269
2018-04-17,168.66,1079.36,1503.83,,153.672,52.2489,175.5666,94.4753,43.6103,46.1088,236.7819,109.5559,21.4612,10.52,40.8548,102.5082,53.0832
2018-04-18,166.36,1075.39,1527.84,,142.0972,52.3172,175.1726,94.8391,43.6495,46.5238,235.6157,114.2578,21.4418,10.36,40.4782,102.4693,52.9681
2018-04-19,168.1,1089.45,1556.91,,141.0562,50.9607,170.2082,94.5146,43.581,46.2669,228.3091,112.6379,21.0816,10.11,38.1704,98.5203,50.417
2018-04-20,166.28,1077.32,1527.49,,138.3821,50.2874,163.2343,93.423,43.1213,45.6838,227.9801,113.02,20.9551,9.99,37.6104,97.2267,49.3333
2018-04-23,165.84,1073.81,1517.86,,139.299,49.8677,162.7615,93.7672,43.2778,45.2589,223.1655,112.1644,20.8091,10.04,37.4172,95.4078,48.4606
2018-04-24,159.69,1022.64,1460.09,,139.0125,50.2093,160.496,91.5742,42.779,44.9921,220.4941,111.2838,20.6339,10.09,37.4172,95.7288,47.8947
2018-04-25,159.69,1022.99,1460.17,,139.3754,50.141,161.1954,90.7777,42.7497,45.2095,215.9686,109.3399,20.741,9.71,36.8572,100.1836,47.7125
2018-04-26,174.16,1043.31,1517.96,,140.1203,51.7707,161.7568,92.6953,43.2387,45.417,224.5013,109.9962,20.9064,11.04,36.8572,99.9112,48.403
2018-04-27,173.59,1031.45,1572.62,,139.8911,51.4584,159.8853,94.2294,43.7277,44.9921,225.6077,110.5278,21.033,11.11,36.8572,99.707,49.0168
2018-04-30,172.0,1018.58,1566.13,,138.4394,50.3752,162.7812,91.9676,43.3169,45.1304,224.1823,110.7023,20.9162,10.88,37.1276,98.6565,48.9209
2018-05-01,173.86,1040.75,1582.26,,138.4776,52.044,166.5637,93.423,43.8451,45.4071,226.4151,110.6691,21.2374,11.13,37.591,100.5726,48.7387
2018-05-02,176.07,1026.05,1569.68,,136.0423,51.0485,173.9216,91.9578,42.8964,44.9723,225.5878,110.0626,20.9746,10.97,36.4516,100.1447,48.2016
2018-05-03,174.02,1026.3,1572.08,,135.603,51.0193,174.2368,92.5085,43.4636,44.5277,232.2465,110.3783,20.7507,10.93,36.7896,100.7672,48.2496
2018-05-04,176.61,1051.0,1580.95,,137.4367,51.8045,181.0727,93.5804,44.3047,45.17,238.2971,111.6078,21.1011,11.28,37.2627,102.4405,50.3403
2018-05-07,177.97,1059.46,1600.14,,136.7777,52.3443,182.3828,94.6228,44.7253,45.5257,247.8864,112.8289,21.2082,11.59,37.1276,102.2643,50.839
2018-05-08,178.92,1058.59,1592.39,,136.5676,52.6388,183.2594,94.2196,44.7057,45.3973,249.6009,113.3938,21.3736,11.61,37.8324,103.1939,50.6952
2018-05-09,182.66,1088.95,1608.0,,137.707,53.3356,184.5498,95.3308,45.0285,46.0297,254.9637,115.1134,21.9771,11.95,37.9966,105.2292,50.9925
2018-05-10,185.53,1105.47,1609.08,,139.281,53.9638,187.1896,96.2847,45.2828,46.3756,259.2999,119.5412,22.1425,12.13,38.4022,107.607,52.7187
2018-05-11,186.99,1103.38,1602.91,,139.1844,53.6595,186.4776,96.0782,44.9209,46.2669,253.7177,119.6575,22.1036,11.95,38.5373,106.9025,52.9681
2018-05-14,186.64,1106.6,1601.54,,139.3389,53.8853,186.0425,96.4027,44.696,46.2669,254.5451,117.3398,21.9673,12.23,38.576,108.2626,54.4163
2018-05-15,184.32,1084.87,1576.12,,138.7982,52.9234,184.3517,95.7045,44.4808,46.257,244.7764,117.2152,21.4515,12.45,37.9483,106.8633,53.3613
2018-05-16,183.2,1084.09,1587.28,,139.6576,53.6301,186.0722,95.9515,44.1678,46.1779,245.2249,115.1217,21.6364,12.82,38.4215,109.0063,54.3779
2018-05-17,183.76,1081.26,1581.76,,139.5321,53.7969,184.8955,94.9934,42.5052,45.9902,246.9195,114.2329,21.7045,12.82,37.62,107.9593,54.6177
2018-05-18,182.68,1069.64,1574.37,,139.1265,52.5112,184.2231,95.1712,42.2607,45.7728,245.1551,115.4623,21.5488,13.0,37.0986,108.1648,55.1547
2018-05-21,184.49,1084.01,1585.46,,140.488,53.316,185.5283,96.3959,42.7888,46.6523,243.4606,115.2131,21.5002,12.99,38.1125,108.0375,55.3465
2018-05-22,183.8,1075.31,1581.4,,140.1018,53.4436,185.0636,96.2971,42.691,45.8222,241.9255,113.643,21.4807,12.98,38.2766,108.4779,55.0396
2018-05-23,186.9,1085.96,1601.86,,139.6962,54.1896,186.2502,97.4428,42.7203,46.3459,246.9026,114.831,21.3152,13.1,38.2863,108.6834,56.4111
2018-05-24,185.93,1085.45,1603.07,,139.1168,53.7381,186.0425,97.0972,42.6127,45.9111,247.0522,113.6181,21.3347,13.41,37.9193,108.3702,56.6604
2018-05-25,184.92,1084.08,1610.15,,138.7016,54.4153,186.4677,97.1465,42.3096,46.4447,248.6381,113.3523,21.325,13.54,37.9483,109.1628,57.5044
2018-05-29,185.74,1068.07,1612.87,,136.3648,54.2975,185.7953,96.8009,42.0259,45.7135,247.9499,113.3108,20.7312,13.36,36.8475,108.5562,56.4287
2018-05-30,187.67,1077.47,1624.89,,137.7167,54.6509,185.3998,97.7293,41.9086,46.4941,252.3386,114.6565,21.5683,13.82,37.0213,109.4466,56.5838
2018-05-31,191.78,1100.0,1629.62,,136.4517,54.1797,184.7768,97.6206,41.7716,46.168,251.5406,114.2079,21.4418,13.73,37.369,109.5053,56.3221
2018-06-01,193.99,1135.0,1641.54,,137.0697,56.025,188.1091,99.5466,42.7008,46.7906,256.9567,121.2276,22.0744,14.4,37.8518,112.3332,56.797
2018-06-04,193.28,1153.04,1665.27,,138.1223,55.7796,189.6813,100.4157,42.6225,46.761,264.168,118.4529,22.1328,14.85,38.5953,113.253,56.8939
2018-06-05,192.94,1151.02,1696.35,,138.7596,55.4852,191.1447,100.9293,42.7106,46.5732,264.3875,122.5484,22.7946,14.85,38.1801,115.1318,57.1555
2018-06-06,191.34,1146.95,1695.75,,139.7348,55.9759,191.8072,101.2256,43.2876,47.1859,264.4673,123.7613,22.8822,15.67,38.1994,115.5721,57.9889
2018-06-07,188.18,1134.42,1689.3,,140.3625,54.8472,191.293,99.6354,42.691,47.1167,262.2231,124.8329,22.9212,14.89,38.1607,114.7208,58.7642
2018-06-08,189.1,1132.71,1683.99,,141.1157,54.0325,189.5527,100.3762,42.5247,47.6108,261.6047,124.3095,23.0769,15.25,37.591,113.253,58.3959
2018-06-11,191.54,1140.9,1689.12,,141.5405,53.5123,189.088,99.8033,42.7301,47.6207,259.9489,124.0271,23.3689,15.73,37.4269,112.8029,58.0761
2018-06-12,192.4,1148.19,1698.75,,141.8206,53.8068,190.1262,100.0601,42.9746,47.8776,261.9039,123.1714,23.1235,15.85,37.8518,112.9301,57.9405
2018-06-13,192.41,1144.23,1704.86,,141.3185,54.0129,188.5639,99.6058,43.0431,47.6997,261.7244,125.2649,23.0451,16.32,37.7069,111.5504,57.3881
2018-06-14,196.81,1160.11,1723.86,,140.208,54.5135,188.6628,100.1688,43.7081,45.3577,266.2227,124.8163,23.2997,16.25,37.2724,112.2549,57.6207
2018-06-15,195.85,1159.27,1715.97,,140.3915,54.0914,186.7248,98.8947,43.2778,45.7332,264.577,124.9907,23.0941,16.34,37.3593,113.3998,58.0083
2018-06-18,198.31,1183.58,1723.79,,139.5127,52.2363,186.6259,99.6157,43.2387,45.9704,264.4074,125.8048,23.1528,17.11,36.9344,111.932,57.3687
2018-06-19,197.49,1178.69,1734.78,,138.9527,51.9517,183.6101,99.6157,42.8573,45.7234,259.5001,125.647,23.0256,16.69,36.2682,111.2177,56.8842
2018-06-20,202.0,1184.07,1750.08,,137.7264,52.4719,184.411,100.6132,42.779,42.3141,261.6346,126.4196,22.8102,16.52,37.031,111.7853,56.9714
2018-06-21,201.5,1169.44,1730.22,,136.3938,51.2254,183.3826,99.8922,42.2118,42.5908,256.448,126.295,23.006,15.65,36.3261,109.701,56.9326
2018-06-22,201.74,1169.29,1715.67,,136.4228,51.5296,182.8487,99.1712,42.2509,43.579,250.3038,124.6169,23.2997,15.8,36.8089,109.9652,56.6904
2018-06-25,196.35,1139.28,1663.15,,134.0184,49.7727,180.1295,97.1762,41.3609,43.7569,238.5043,120.5214,22.6046,15.11,36.51,107.8223,55.2852
2018-06-26,199.0,1132.62,1691.09,,134.2984,48.752,182.3642,97.8577,41.6152,43.8853,241.3669,121.1943,22.5654,15.5,36.46,109.1139,54.7038
2018-06-27,195.84,1116.94,1660.51,,132.7534,47.8588,182.0972,96.3367,41.4,42.9367,235.1131,118.212,22.3305,14.97,35.51,106.4426,53.4634
2018-06-28,196.23,1126.78,1701.45,,135.2254,48.3397,183.4222,97.4132,41.9966,43.3221,240.2398,121.3854,22.1934,15.31,35.94,106.7557,54.1708
2018-06-29,194.32,1129.19,1699.8,,134.8971,48.7912,183.0366,97.3934,42.0846,43.5395,236.29,122.0915,22.213,14.99,36.56,107.881,54.384
2018-07-02,197.36,1142.11,1713.78,,135.0516,49.2722,185.0834,98.7762,41.8694,44.419,241.6163,134.5939,22.3794,15.16,36.54,107.8712,54.4421
2018-07-03,192.73,1116.28,1693.96,,134.7716,48.5556,181.8599,97.828,41.7325,44.1917,236.2302,133.2232,22.1151,15.0,36.39,106.5698,53.6184
2018-07-05,198.45,1141.29,1699.73,,136.5676,49.812,183.3233,98.5293,41.9494,44.8735,242.105,131.2959,22.2718,15.5,36.59,109.1139,55.605
2018-07-06,203.23,1155.08,1710.63,,137.5815,50.4205,185.8645,99.912,42.0972,45.4565,246.6932,130.9886,22.5263,16.36,37.27,110.2881,56.0508
2018-07-09,204.74,1167.28,1739.02,,139.4258,50.9015,188.4453,100.5935,42.0578,46.1779,248.6082,128.621,22.8787,16.61,37.83,109.6814,56.2446
2018-07-10,203.54,1167.14,1743.07,,139.7348,51.1959,188.2179,100.8601,42.2451,46.4349,252.5979,129.1776,23.3682,16.55,37.93,111.2862,56.5644
2018-07-11,202.54,1171.46,1755.0,,139.9569,50.2537,185.7755,100.7219,41.9592,47.0772,246.8926,127.5909,22.5752,16.27,36.97,109.3585,55.5275
2018-07-12,206.92,1201.26,1796.62,,141.415,51.3824,188.8902,102.9046,42.9547,47.5811,250.5831,128.9865,23.0354,16.56,37.31,113.3509,56.5159
2018-07-13,207.32,1204.42,1813.03,,140.8839,51.2548,189.1869,104.1293,41.1806,48.0555,248.678,128.8038,23.2116,16.27,37.77,112.6659,56.5838
2018-07-16,207.23,1196.51,1822.49,,140.4591,51.0487,188.7716,103.6157,41.8902,48.0753,247.5609,128.9616,23.0745,16.58,37.79,112.0984,56.545
2018-07-17,209.99,1213.08,1843.93,,138.5568,50.7935,189.3055,104.6429,41.7325,48.5118,253.0368,128.8536,23.0941,16.87,38.04,113.3117,57.0877
2018-07-18,209.36,1212.91,1842.92,,139.5514,50.7641,188.2673,103.8231,41.6044,48.2539,251.0519,127.89,23.0354,16.85,38.41,113.1943,56.9423
2018-07-19,208.09,1199.1,1812.97,,144.1091,51.0193,189.7307,103.112,41.7917,48.0555,251.3811,126.27,22.7025,16.71,39.81,112.1277,57.4753
2018-07-20,209.94,1197.88,1813.7,,141.3185,50.9505,189.2957,104.9589,41.4073,48.1348,250.244,126.4777,22.4578,16.5,40.73,112.5289,56.797
2018-07-23,210.91,1211.0,1802.0,,140.6908,51.3432,189.4638,106.638,41.4565,48.2836,248.7678,125.3895,22.5557,16.66,40.74,112.206,57.2524
2018-07-24,214.67,1258.15,1829.24,,141.3474,51.2156,190.8382,106.3318,41.7818,48.2836,248.0696,123.944,22.5067,16.19,40.39,111.3547,57.0295
2018-07-25,217.5,1275.94,1863.61,,141.5792,51.4609,192.6378,109.4627,42.5408,48.5614,251.2215,125.5639,22.8004,16.05,40.89,110.7872,57.5819
2018-07-26,176.26,1285.5,1808.0,,141.6661,51.1959,192.0346,108.2676,42.9055,48.4821,254.1838,125.2566,22.957,18.35,40.82,110.8654,61.6132
2018-07-27,174.89,1252.89,1817.27,,140.1597,46.7987,188.8408,106.3516,41.9592,48.244,251.3711,123.6117,22.7417,18.94,41.45,110.1805,60.7507
2018-07-30,171.06,1230.04,1779.22,,140.488,46.8085,187.7828,104.0701,41.565,47.3511,243.5014,119.9732,22.6144,19.42,41.09,109.1277,60.1209
2018-07-31,172.58,1227.22,1777.44,,139.9473,47.211,188.1585,104.7713,41.6832,47.3015,244.2295,120.1144,22.5948,18.33,41.21,109.5311,62.1074
2018-08-01,171.65,1232.99,1797.17,,138.5664,47.9078,199.243,104.9688,41.2594,46.9741,245.8354,120.1061,22.5263,18.48,41.71,109.2162,62.3594
2018-08-02,176.37,1241.13,1834.33,,138.045,48.5655,205.067,106.2429,41.9198,47.5198,249.9747,123.0053,22.7221,18.79,41.55,110.4068,62.7664
2018-08-03,177.78,1238.16,1823.29,,142.622,48.7127,205.6603,106.7071,42.2155,48.0852,251.4509,124.1517,22.8494,18.49,41.69,111.0266,63.3769
2018-08-06,185.69,1237.67,1847.75,,141.0095,48.6831,206.7282,106.796,42.6788,48.2836,253.3759,125.755,23.2409,19.43,41.07,111.2923,63.6967
2018-08-07,183.81,1255.84,1862.48,,141.9558,49.0781,204.7901,107.5367,42.9547,48.0952,256.2884,127.1506,23.4857,19.56,41.24,113.8997,63.4157
2018-08-08,185.18,1261.33,1886.52,,141.8399,49.3348,204.9286,108.1392,43.211,48.0059,257.7546,126.9679,23.6325,19.58,41.97,114.2933,63.1443
2018-08-09,183.09,1264.46,1898.52,,141.303,49.5126,206.5403,108.317,43.1519,48.1547,255.7997,127.7321,23.5738,19.1,41.84,112.5025,63.0668
2018-08-10,180.26,1252.51,1886.3,,141.02,48.2387,205.9251,107.6553,43.1519,47.9364,254.134,127.2752,23.4857,19.06,41.03,108.3208,62.8149
2018-08-13,180.05,1248.64,1896.2,,139.2924,47.8437,207.2548,106.875,43.1223,47.6289,255.4605,126.2202,23.2997,19.73,40.71,108.1732,62.8342
2018-08-14,181.11,1258.14,1919.65,,139.9268,47.5178,208.128,108.2084,43.3687,47.8471,260.7569,126.4777,23.6423,20.02,40.91,108.5668,63.406
2018-08-15,179.53,1232.22,1882.62,,140.4636,46.8661,208.6142,106.741,43.2307,47.4602,258.4129,126.3033,23.5248,19.7,40.45,107.8387,63.6483
2018-08-16,174.7,1224.06,1886.52,,141.8594,46.5797,211.6704,106.7212,44.5121,47.7182,256.7771,126.2119,23.6325,19.33,40.41,107.6419,63.7258
